,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
biomassPrice-44,4.5,4.560553499,4.566784184,4.658751128,4.839433534,4.937666981,4.943970237,5.02451572,4.923257065,5.093178067,5.071924718,5.077850817,5.119039213,5.05746858,5.14729364,5.139449206,5.065226574,5.08980038,5.063120486,5.221691679,5.294454893,5.471986644,5.551714467,5.547193664,5.57310031,5.76557688,5.912950321,5.967061271,6.117096484,6.168378145,6.174773592,6.315492305,6.382130696,6.527328672,6.542521831,6.404012435,6.427201157,6.695513103,6.660189036,6.797004916,6.786694142,6.869176521,6.69563807,6.602332164,6.547755191,6.721089785,6.692959249,6.953373938,7.123906627,7.193126572
biomassPrice-45,4.5,4.626989005,4.680477574,4.718641468,4.619165739,4.782034559,4.892058753,4.83863948,4.968810404,5.08766239,5.030778252,5.162271051,5.331563833,5.372283536,5.445197919,5.534838455,5.582333099,5.724695898,5.759981715,5.870945463,6.058496218,6.103664667,6.356769437,6.373337837,6.481888946,6.457481535,6.520780655,6.626953013,6.677150403,6.745337772,6.831342141,6.662439736,6.620629838,6.612449947,6.711658536,6.606663777,6.570941039,6.888772598,6.899607013,7.062858758,7.134305821,7.325781241,7.396491638,7.439065014,7.773671532,7.69056826,7.598628473,7.606559846,7.864738611,8.235917759
biomassPrice-46,4.5,4.584056798,4.66817215,4.72562825,4.838147186,4.881856589,5.033221738,5.041880752,4.896120156,5.044290346,5.144237449,5.295844065,5.384912641,5.326646348,5.37831443,5.583855952,5.554921158,5.617560516,5.555038421,5.577590824,5.727660695,5.728921593,5.867366828,5.913167751,6.063971695,6.006234868,6.006025711,6.009935701,6.089644084,6.302729611,6.43464799,6.472517349,6.539827414,6.718953781,6.922668951,7.036508554,7.122569118,7.2128748,7.375400407,7.380310818,7.456677896,7.602049185,7.620372722,7.421427586,7.51189369,7.663621646,7.927110318,8.005496005,7.996105642,7.900852343
biomassPrice-47,4.5,4.569696649,4.588336607,4.55939706,4.52481389,4.63748013,4.741002148,4.803744483,4.875470028,5.070456336,5.227499087,5.251060102,5.303798625,5.385010036,5.446111007,5.510740766,5.59750333,5.656642844,5.711194771,5.599696299,5.47204897,5.493390321,5.620872627,5.523176375,5.661461457,5.885452474,5.947661558,6.007658485,6.071148529,6.218676828,6.412656279,6.49293706,6.342318278,6.203122334,6.388152068,6.651455312,6.74338551,6.748266808,6.964338394,7.09372167,6.919602197,7.131483289,6.951008638,7.014673021,6.979731407,7.252901868,7.320853145,7.366542499,7.511912071,7.372469501
biomassPrice-48,4.5,4.511275384,4.47108767,4.54691601,4.676129483,4.83276415,4.761303764,4.704457964,4.741817756,4.67917155,4.594434161,4.700231326,4.69934967,4.731294731,4.769231878,4.878729963,4.8993372,4.860016815,4.817730438,4.969485089,5.016287244,5.009359812,5.075680868,5.041194357,5.137372997,5.110304858,5.228892068,5.31824533,5.474202467,5.657774701,5.854747257,5.910678765,6.158395302,6.294162026,6.390907809,6.453528712,6.607920556,6.650496402,6.72736899,6.787256541,6.742463985,6.832049841,6.942506596,6.97865475,7.073697581,7.274466911,7.173805225,7.125808179,7.269871614,7.082755707
biomassPrice-49,4.5,4.563783777,4.507795318,4.50676204,4.579859342,4.663407044,4.72723647,4.749595418,4.806502794,4.761075731,4.921521304,4.84055202,4.815462367,4.82266796,4.874287405,4.771686287,4.75910706,4.713506665,4.812112385,4.852756916,4.883103667,4.985706993,5.037844623,5.105838444,5.250191635,5.279803638,5.436007499,5.550075368,5.432221211,5.374747611,5.440772039,5.407624687,5.430213221,5.299319223,5.293770199,5.388122078,5.39139005,5.601067025,5.589440388,5.655305038,5.769289336,5.868028803,6.103777208,6.052812357,6.064015703,6.133530297,6.203347749,6.409484333,6.43766518,6.460942814
biomassPrice-50,4.5,4.465811842,4.524978635,4.579055398,4.483687448,4.477742754,4.558180115,4.472873173,4.455909126,4.393189287,4.447859234,4.479067586,4.42727745,4.466505438,4.452158705,4.499447732,4.618744078,4.588980371,4.549294861,4.650610607,4.715761495,4.711177103,4.75795122,4.709441434,4.807039058,4.84626587,4.765731756,4.995228249,5.049345626,5.149752291,5.347032091,5.316481598,5.329524225,5.292570716,5.367981243,5.406996317,5.325048216,5.36701748,5.549024789,5.55315444,5.626696087,5.687544485,5.760389019,5.853462539,6.007471122,6.068633034,6.212389205,6.193053109,6.167046145,6.088020054
biomassPrice-51,4.5,4.522439248,4.443157181,4.389344181,4.355067584,4.376760943,4.346511412,4.402051144,4.492287664,4.620975346,4.629014806,4.594402074,4.762710864,4.821132755,5.019662329,4.926542258,4.988857091,4.979185212,4.960910927,5.094138001,5.084709404,5.26206936,5.286440338,5.43928687,5.531740793,5.6608677,5.764405586,5.857305367,5.894987023,6.058004833,6.228783841,6.156016854,6.013001975,6.127373078,6.216103317,6.319127894,6.410915025,6.376675049,6.512785464,6.407312881,6.642926508,6.635528264,6.627275391,6.588487601,6.677554216,6.813178058,6.902752014,7.08067022,7.060123099,6.999927418
biomassPrice-52,4.5,4.542515983,4.640721768,4.696998591,4.58816121,4.672512164,4.613586404,4.688049349,4.614485148,4.631047853,4.726712973,4.731233294,4.754764488,4.935369903,4.848147409,4.815056528,4.885200716,4.823909537,4.878333829,4.931376958,4.880383234,4.805861525,4.849360032,4.947436394,5.163481189,5.130165564,5.224071323,5.149337377,5.243463937,5.20976535,5.44637249,5.382122702,5.474620442,5.562978864,5.590815629,5.585075202,5.724095217,5.789742255,5.827373633,5.926063095,5.752817872,5.88779864,5.814292899,6.049437439,5.946361112,5.879871664,6.026285147,6.122295278,6.338796115,6.401550868
biomassPrice-53,4.5,4.499285907,4.458341014,4.420064048,4.563804188,4.560924285,4.653503647,4.782758874,4.824321382,4.956809151,4.999801402,5.084241716,5.084632318,5.056573315,5.155638675,5.041556181,5.108798207,5.143919098,5.222875451,5.354185017,5.417483137,5.450399984,5.547930494,5.55048876,5.764782197,5.833402055,5.954688256,5.949925987,6.052191978,6.016878643,6.034251292,6.180438819,6.222960333,6.368553938,6.300675753,6.338216501,6.404341988,6.376809549,6.497346893,6.645597089,6.621752255,6.764738666,6.872896204,7.02082746,6.982049739,7.165422588,7.440160608,7.665485843,7.60000803,7.622852511
biomassPrice-54,4.5,4.572442684,4.613056882,4.524657259,4.554120991,4.535361288,4.667080187,4.71007792,4.801693051,4.843727128,4.783577836,4.82003331,4.937791434,5.100362737,5.090244455,5.083540522,5.135510333,5.132377711,5.100010628,5.133616649,5.291533357,5.460248762,5.593614441,5.702210972,5.81333085,6.000934736,5.928806249,5.976326723,5.977426192,5.895979615,5.798604764,5.921194477,5.979429178,6.090042112,6.14343502,6.176815859,6.166311037,6.030357321,6.149937896,6.138926588,6.360814127,6.384504471,6.535365161,6.484723689,6.601553256,6.608287586,6.630084727,6.719245373,6.654892455,6.844858496
biomassPrice-55,4.5,4.539364882,4.448833868,4.382451036,4.420822193,4.394737665,4.512841134,4.48718705,4.657199305,4.749155046,4.831326443,5.037217148,5.195986821,5.306263067,5.375509351,5.272159754,5.33498845,5.296927595,5.266851181,5.503245639,5.365746651,5.441329733,5.63955802,5.69213806,5.815683004,5.876512408,5.895557435,6.039478339,6.026558529,6.077666375,6.165806105,6.352610251,6.236919908,6.389768132,6.433097608,6.462833807,6.420163259,6.663423876,6.869849351,6.790893998,6.915923662,7.115540579,7.281955032,7.406162026,7.500231982,7.582814383,7.553275299,7.516326253,7.80537574,7.984907322
biomassPrice-56,4.5,4.577954169,4.630309547,4.622040786,4.665449958,4.778273294,4.749512862,4.706035137,4.820932351,4.762355206,4.794441896,4.99192007,5.083982396,4.958862747,4.907537966,5.052434021,5.094346745,5.246689965,5.18813298,5.360278179,5.387818278,5.468501579,5.490965357,5.653521645,5.641448205,5.486539461,5.487765654,5.558522428,5.601385363,5.679185252,5.586793426,5.450278504,5.384832424,5.392797308,5.471530781,5.539922052,5.496693244,5.753847452,5.716456287,5.806883549,5.787941398,6.054956249,6.193810034,6.177291304,6.173136872,6.268503017,6.378222773,6.358156391,6.353520449,6.353052953
biomassPrice-57,4.5,4.634879554,4.680078071,4.576171715,4.711873991,4.72130405,4.80216984,4.849699555,4.936519635,4.910453204,4.804966217,4.832290528,4.860866342,5.003087474,5.029701055,5.001872947,4.961870862,4.85823193,4.974309312,5.012497357,4.93318919,5.070979853,5.190523845,5.163502972,5.393306775,5.44113963,5.488135986,5.482262746,5.484875291,5.646165489,5.66123662,5.854153037,5.944026645,5.941890993,5.984857614,5.917148978,5.978314392,5.995427458,6.180446652,6.241236478,6.288057108,6.224736424,6.346013093,6.480941462,6.601058165,6.640186418,6.619989757,6.546139898,6.533133234,6.607833744
biomassPrice-58,4.5,4.568698495,4.640728021,4.77412613,4.738802542,4.814454238,4.738533581,4.749342229,4.819430064,4.769341047,4.803090078,4.764573866,4.712390005,4.793274964,4.972282751,4.930344261,5.026988951,5.07302013,5.049787977,5.039225048,5.211042978,5.27101825,5.270001192,5.499715592,5.383926485,5.469996012,5.511445798,5.745230775,5.895480345,5.861963739,5.857734698,5.813354181,5.927331053,5.891237648,5.933348488,5.894269951,5.784671747,5.82221384,5.987379653,6.083747205,5.96469953,6.181293177,6.326742006,6.25991827,6.319661722,6.223173195,6.149409256,6.265583994,6.290682954,6.266911033
biomassPrice-59,4.5,4.463899584,4.375558758,4.365871029,4.41389714,4.293771037,4.407771815,4.334333412,4.500462375,4.716098252,4.733839194,4.763702559,4.855965863,4.984342885,4.941406653,4.949552676,5.122788533,5.244864271,5.255153344,5.375621593,5.500032951,5.612995028,5.626940794,5.762519191,5.791529482,5.796695516,5.853287798,5.968534762,6.128954668,6.211349429,6.372244903,6.550292253,6.830733604,6.929786732,7.134043005,7.199998464,7.36546291,7.555721666,7.527859117,7.623797656,7.754720307,7.786618904,7.791544272,7.7450797,7.726152498,7.964933541,8.024889797,7.903445749,7.739378469,7.901811644
biomassPrice-60,4.5,4.653600861,4.819516837,4.848597885,4.871313615,4.91588358,5.099762096,5.076198931,5.080863683,5.077983581,5.251895968,5.471286297,5.71272623,5.780731086,5.789766373,5.885333373,5.806016864,5.857761929,5.795137851,5.760874469,5.891372451,6.088810123,6.009860243,5.905032475,6.06088755,6.08206348,6.040432641,6.114016392,6.245352048,6.258903484,6.485587153,6.673748355,6.645758812,6.640393268,6.719222999,6.832010852,6.961722635,7.095612061,7.225215857,7.513348404,7.680204617,7.821044655,8.048117477,8.120674485,8.451000711,8.559489918,8.659783586,8.791256043,8.763372985,8.849387615
biomassPrice-61,4.5,4.666837191,4.665859182,4.705621695,4.874184125,4.999687718,5.055998611,5.258828588,5.331650267,5.394494563,5.529648864,5.585633178,5.70911656,5.828483401,5.811912452,6.001441466,6.00871835,6.148998223,6.110698656,6.206530524,6.294634406,6.345582242,6.47528235,6.560072088,6.65384429,6.687250811,6.827746527,6.884126628,6.992576569,7.11863944,7.304403059,7.329931286,7.598838622,7.570820012,7.642372597,7.767931262,7.775270707,7.900953976,7.977843142,8.005722246,8.101817433,8.28944231,8.38644545,8.483597894,8.490265,8.391858243,8.780795548,8.788692885,8.794339501,8.769024315
biomassPrice-62,4.5,4.40535451,4.474562016,4.522620914,4.574063145,4.51909579,4.558165698,4.519430937,4.545320721,4.453040078,4.547290845,4.485628935,4.477049781,4.616204218,4.594079737,4.650332402,4.70547486,4.76010234,4.805435186,4.924307809,4.967924881,4.944977173,5.022532169,5.116700865,5.142148604,5.099383579,5.152447092,5.244024556,5.28823808,5.283127704,5.340368081,5.500927073,5.480969113,5.69460674,5.708965402,5.675657407,5.569468269,5.760276702,5.931753499,6.08561304,6.111064231,5.990321822,5.935434117,6.076320051,6.164008549,6.296117685,6.426496901,6.476663151,6.670299874,6.839187119
biomassPrice-63,4.5,4.580397348,4.735910036,4.742382125,4.82916009,4.913201229,4.914302601,5.002899175,5.094605838,5.013940567,5.098916818,5.096155177,5.189470635,5.222090295,5.357504225,5.491773403,5.561426846,5.508613947,5.57293868,5.627797313,5.597578393,5.679574255,5.686900074,5.705650586,5.651318713,5.71934638,5.763742901,5.839302708,5.718609368,5.745151047,5.90916882,6.102068304,6.226305345,6.295169221,6.434829806,6.643689062,6.678202981,6.766189489,6.947993183,6.792366437,6.748124411,6.76114279,6.787003691,6.901071096,6.969034169,7.07256355,7.343423088,7.556252005,7.703484433,7.797347638
biomassPrice-64,4.5,4.539682369,4.593527278,4.732462177,4.813725227,4.812819304,4.830750193,5.048675003,5.10378072,5.216865732,5.243184603,5.3418604,5.20609926,5.165205894,5.240530234,5.362788906,5.515066018,5.486470737,5.599630348,5.668904491,5.63199865,5.599651894,5.665267978,5.626993395,5.742382788,5.852469906,6.014727287,5.895386967,5.977318134,6.017579077,6.086755919,6.136489406,6.348803014,6.198854424,6.23020592,6.317319454,6.468912825,6.391441541,6.597366309,6.541101309,6.595357205,6.834685011,6.893735082,6.819202354,6.666762311,6.687010327,6.791237836,6.964154343,6.799278794,6.88695273
biomassPrice-65,4.5,4.568744197,4.601275101,4.629420252,4.568215288,4.690264699,4.573239171,4.760564136,4.879717593,4.911914338,4.956191976,4.934049644,5.025236693,5.054287013,5.054482147,5.101520869,5.068378328,4.977837467,4.97390771,5.198992813,5.349796538,5.346312407,5.477095161,5.423875009,5.338694716,5.228913246,5.172252334,5.204800923,5.327120892,5.461759048,5.621943092,5.7047587,5.705732774,5.959913333,6.036554901,6.202436073,6.23294957,6.31256693,6.210871775,6.204064102,6.209141684,6.331066238,6.530485074,6.482188348,6.540006969,6.782928146,6.907520021,7.135302518,7.290334944,7.2780002
biomassPrice-66,4.5,4.572851165,4.653862076,4.68814753,4.779310108,4.869441645,4.790230119,4.845413149,4.972913519,5.190545356,5.253515716,5.232846671,5.179718118,5.162522235,5.042723866,5.191090112,5.229030979,5.33929123,5.380236587,5.360302439,5.495201117,5.514603562,5.589037593,5.646648002,5.68848893,5.637547543,5.723815966,5.910384117,6.153879447,6.209020477,6.180652376,6.177056868,6.293426813,6.416575092,6.616333615,6.665148808,6.744980595,6.801506174,6.764689648,6.883053156,7.06982589,7.150414114,7.308714208,7.380970171,7.502903988,7.454154228,7.650066655,7.652350436,7.76096338,7.695109148
biomassPrice-67,4.5,4.537373176,4.594975613,4.513299983,4.606238165,4.778943336,4.796788936,4.745726246,4.794768369,4.870188385,4.972469418,4.895569241,4.903590548,4.841904763,4.770057496,4.794651376,4.843559386,4.858460444,4.957224834,5.086172361,5.066078179,5.153322581,5.24944511,5.363009732,5.38029812,5.579497416,5.652590764,5.85302532,5.749272904,5.754910195,5.835517233,6.011993586,6.090390991,6.108885489,6.052701889,6.20616051,6.339322064,6.30444829,6.369910481,6.508378371,6.615288248,6.806098806,6.914221147,6.903132215,6.989911572,7.094867913,7.128085942,7.246515376,7.172208324,7.385970478
biomassPrice-68,4.5,4.526498425,4.57465738,4.697299828,4.757792173,4.795584325,4.875775411,4.804818491,4.795059872,4.730513553,4.751089776,4.84850042,4.958010113,5.041900579,5.056759925,5.106284096,5.195497274,5.220146859,5.426680229,5.369679247,5.497658066,5.46155716,5.626514342,5.813436068,5.756182189,5.883906652,5.8434008,5.801230778,5.660004704,5.59485576,5.662128216,5.745863903,5.890287638,5.8571349,5.772875519,5.986860692,5.885101781,6.047989158,6.012113803,6.093911615,6.06141335,6.129607235,6.109620786,6.282759273,6.146389116,6.185912815,6.194137261,6.132759723,6.106850157,6.271288241
biomassPrice-69,4.5,4.558381745,4.612929188,4.626021913,4.650340384,4.594525889,4.641012834,4.625610258,4.652257406,4.767369067,4.663410104,4.838582657,4.856703592,4.917903445,4.776913513,4.814575467,4.881138151,4.944553085,4.857382198,4.779408922,4.780141936,4.808576917,4.859253791,4.920832539,4.873941646,4.848999538,5.056795779,5.101406933,5.134145638,5.226300972,5.254159087,5.212060012,5.304684393,5.499741278,5.579350436,5.58625902,5.599869434,5.553404981,5.774306011,5.89299215,6.014930977,5.969775185,6.074181142,5.961554353,6.038557126,5.929235438,6.049412436,6.140290536,6.054846519,6.106592011
biomassPrice-70,4.5,4.577420878,4.619021039,4.667788802,4.642790237,4.731170807,4.681134187,4.751494259,4.77400701,4.780042146,4.842064281,4.814714,4.862846132,4.765052768,4.879526279,5.047881055,5.010229252,5.151676418,5.26077823,5.339644459,5.4027616,5.264711552,5.360576435,5.297586332,5.470373879,5.400455183,5.478333141,5.424887408,5.674434946,5.735868524,5.850121675,6.116449375,6.261921174,6.239926102,6.200042885,6.092713536,6.194964146,6.124898143,6.300901164,6.5125179,6.458499495,6.369498475,6.521400896,6.694458911,6.962609234,7.089487537,6.980562532,7.056530962,7.132321392,7.160205421
biomassPrice-71,4.5,4.597097888,4.474015321,4.550365116,4.57989585,4.734741135,4.823231733,4.746005463,4.793079316,4.781200516,4.699198501,4.738533951,4.762338435,4.690978163,4.659277716,4.807950076,4.987127322,4.955312554,5.02484883,5.029384052,4.994372601,5.105700428,5.206395056,5.261572645,5.368348054,5.372941869,5.431661092,5.580553986,5.775380144,5.786686122,5.800905012,6.046819697,6.211111523,6.14520287,6.176267707,6.254976866,6.402540938,6.318679516,6.169943419,6.18016165,6.26370097,6.466752872,6.467368303,6.632524114,6.643043762,6.923525445,6.804168673,6.789133117,6.705571655,6.753823814
biomassPrice-72,4.5,4.53266323,4.667989128,4.755393133,4.85489003,4.994038525,4.974432868,5.091435237,5.059408825,4.949767894,5.014865304,5.048631571,5.149732904,5.387616325,5.465706595,5.392936646,5.340591425,5.267275623,5.186069252,5.052324882,5.074286924,4.93963313,4.896409062,5.015685412,4.972943312,5.168712334,5.326964274,5.290396188,5.405593088,5.313532718,5.39787079,5.514532572,5.551715544,5.549294068,5.484769903,5.5586182,5.554099804,5.816147564,5.862533897,5.980011196,6.11339219,6.235011236,6.45618167,6.5502898,6.676968018,6.739630324,6.876361174,6.886526595,6.904481461,6.937718507
biomassPrice-73,4.5,4.561980672,4.716123054,4.589215296,4.573520021,4.528988865,4.588632061,4.572913237,4.638498027,4.587275812,4.696958713,4.80147354,4.908024064,4.969563988,5.023930954,5.04584688,5.041826931,4.999499279,4.989282621,5.016583482,5.068462426,5.072911322,5.139973625,5.172439265,5.360467732,5.247373826,5.320123149,5.452653773,5.41687942,5.445972138,5.424609253,5.412095282,5.590238993,5.622328059,5.645665882,5.75289733,5.833586074,6.080199865,6.310252215,6.495282511,6.597092556,6.475166993,6.547197579,6.85630376,7.109355547,7.210392176,7.344466739,7.541500662,7.76247298,7.63679583
biomassPrice-74,4.5,4.562453219,4.60430058,4.504063896,4.488663513,4.627467627,4.644393505,4.694320475,4.757130341,4.77978138,4.66126203,4.650396973,4.533390143,4.486949825,4.518315408,4.558687992,4.688440051,4.821703897,4.878330873,5.07275947,5.043522062,5.052205929,5.158052217,5.217546856,5.139047111,5.361273674,5.384030962,5.450336629,5.562998479,5.688416323,5.714089612,5.729056403,5.763602053,5.815121018,5.925013042,5.956617335,5.937670828,5.95018588,6.013734481,5.99824235,6.071315993,6.210923999,6.453709351,6.489435626,6.60987112,6.47885419,6.485875529,6.633301097,6.653460485,6.546071026
biomassPrice-75,4.5,4.534223249,4.580955927,4.582903512,4.688799925,4.637002086,4.700198131,4.603800565,4.724581716,4.713865365,4.857680058,4.865864488,5.009995482,5.236797943,5.279457609,5.387130597,5.491123827,5.707968147,5.790524959,5.834197173,6.034338284,5.947163572,5.978908094,5.844412131,5.7806533,5.881720873,5.933191143,6.085700453,6.308855402,6.5407781,6.397380292,6.535840044,6.616476484,6.526200141,6.615568239,6.703400619,6.905163376,6.897856653,7.045556224,7.047918884,7.030027451,7.150046503,7.020429165,7.154104773,7.176799136,7.429274142,7.394665242,7.538788139,7.805096644,7.81538436
biomassPrice-76,4.5,4.553191504,4.528472451,4.432022082,4.516209129,4.606432222,4.537847185,4.588865377,4.655096029,4.736010806,4.788635718,4.879749551,4.821519206,4.891713856,4.84773821,4.919375364,5.016931632,5.170062366,5.363751405,5.467151399,5.339693713,5.244752116,5.235492149,5.340684995,5.338134536,5.431578555,5.375062687,5.500634745,5.584554381,5.683959194,5.796981664,6.056499543,6.075341487,6.241825856,6.387473433,6.449419828,6.535671208,6.455257595,6.466994931,6.358424227,6.427288485,6.436478732,6.438528544,6.401104329,6.510324466,6.502506131,6.562685409,6.536290085,6.460168149,6.507341851
biomassPrice-77,4.5,4.576491255,4.686956205,4.730356771,4.811822349,4.838768146,4.984302271,4.903055802,5.020885748,4.942249763,5.04487,5.216748391,5.402636098,5.594771255,5.61601974,5.63945695,5.766551609,5.991649991,6.027286381,6.006240378,6.129578608,6.200842633,6.25599134,6.33174424,6.389206209,6.37728413,6.449324382,6.615899293,6.904214304,6.792288886,6.887487282,6.993370292,7.121321508,7.047552097,7.190265615,7.420054104,7.411935198,7.652115029,7.83469168,7.94377355,8.281552415,8.199580057,8.162472747,8.246967288,8.496633827,8.695890105,8.568397956,8.413878577,8.50260698,8.780780148
biomassPrice-78,4.5,4.584278058,4.520027293,4.553330035,4.54385395,4.574689271,4.614176942,4.532026472,4.585323694,4.558600656,4.705334591,4.762167026,4.753570472,4.667039601,4.768856124,4.922843779,4.884219764,4.830390765,4.959588368,5.076532868,5.291805869,5.367662818,5.447752828,5.435025646,5.57602458,5.600529035,5.566413045,5.569799514,5.585577235,5.568059199,5.669733071,5.669936708,5.890154525,5.838312219,5.703977372,5.619929805,5.761106714,5.811468348,5.777011293,5.693230617,5.809197435,5.770322783,5.795158434,5.868852407,5.854436715,5.841583271,5.899417117,6.174730686,6.351760703,6.64508871
biomassPrice-79,4.5,4.448541588,4.449368803,4.4168596,4.460211405,4.438686011,4.469608259,4.657415861,4.767661922,4.791586617,4.974999202,4.871364303,4.972205335,5.15085759,5.22811005,5.438926152,5.320146496,5.354422971,5.473209316,5.375209116,5.504310151,5.527381036,5.529169531,5.636291374,5.610841153,5.463314541,5.512664908,5.540507222,5.548796077,5.635966671,5.568788476,5.624661237,5.745258248,5.700267947,5.925816264,5.983550273,6.002610407,6.273090061,6.281035809,6.257200483,6.147293724,6.193420917,6.104403482,6.230319831,6.333322999,6.338134721,6.619279365,6.623981768,6.679132277,6.720385641
biomassPrice-80,4.5,4.547074384,4.547675238,4.531699545,4.654339867,4.654956229,4.776431248,4.807418843,4.907206039,4.902846098,5.015919156,5.0364662,5.157874483,5.352255364,5.393171044,5.534716357,5.750511844,5.711844588,5.644009921,5.69834016,5.71115222,5.667599769,5.68903348,5.688369494,5.70079691,5.665102609,5.563754614,5.644392646,5.630038087,5.729930495,5.834098275,5.855680745,5.947092207,5.857338577,6.042309485,5.973489846,6.074088218,5.955230271,5.952917848,6.121833885,6.404531021,6.606494346,6.695789871,6.61824332,6.720121884,6.896346365,6.93601878,6.85760704,6.823331779,6.669377294
biomassPrice-81,4.5,4.455791128,4.490989141,4.562027619,4.669595937,4.679107065,4.586874201,4.595227207,4.559110811,4.651089906,4.737974983,4.810192801,4.766229653,4.951013755,5.087045975,5.198605478,5.210318168,5.328790724,5.274508555,5.280816111,5.333490974,5.423370864,5.631010118,5.693341786,5.696525108,5.748908937,5.814772868,5.904999823,6.02614557,6.109132656,6.218908911,6.354488273,6.454919455,6.623018262,6.81555973,6.721285838,6.734720573,6.969211886,7.060516163,7.061911925,7.363962826,7.659349342,7.61969488,7.853794446,7.840044579,8.188379498,8.463799444,8.514913016,8.765147479,8.612579303
biomassPrice-82,4.5,4.532055662,4.478655625,4.596085619,4.70119666,4.60717649,4.65744624,4.797872126,4.860810351,4.978217627,5.113929593,5.158823503,5.178988374,5.346951337,5.352842077,5.443119343,5.547807285,5.65353474,5.877344993,6.003848962,6.063926276,6.186429953,6.158450321,6.302413758,6.44231818,6.637275693,6.849546898,6.961226356,6.947811192,7.033546871,7.081870716,6.959738884,7.197227838,7.264239847,7.2868532,7.417245486,7.613687482,7.830183036,7.906112884,7.971637894,7.815911315,7.913814161,7.979989205,8.01326778,8.260079596,8.565448933,8.822057216,8.983183528,9.031251002,8.854248533
biomassPrice-83,4.5,4.580172142,4.655879958,4.686086071,4.694686309,4.744003214,4.662718514,4.711808549,4.706149486,4.852369629,4.903794104,5.014124269,5.128817206,5.179715212,5.202138798,5.322260904,5.293661406,5.342409043,5.52341465,5.534969759,5.472487207,5.508062933,5.421373985,5.330579643,5.492027886,5.602061255,5.615846401,5.773547201,5.912071174,6.123222824,6.071157146,5.923091078,5.92355519,5.850026731,5.965002959,5.986654397,6.204008095,6.314224782,6.548252776,6.727472422,6.833921046,6.988454257,7.124041074,6.991792538,7.112912909,7.385111899,7.556639626,7.838447851,7.753796826,7.85877311
biomassPrice-84,4.5,4.646490439,4.632098448,4.731911213,4.914590962,4.892549737,4.896117023,4.900512604,5.046603649,5.099795107,5.242381497,5.26636622,5.357742975,5.521230602,5.551851896,5.628055886,5.573437917,5.60781283,5.700807826,5.737908297,5.697352578,5.731746735,5.677239926,5.606896679,5.66656776,5.936338883,5.945480369,6.039638949,5.999636087,5.979665758,6.063888993,6.026823617,6.056347464,6.282525169,6.27082199,6.538121292,6.580226535,6.57254388,6.534785003,6.692493507,6.729691026,6.809507111,7.061385793,7.170648567,7.078840181,6.898758885,6.973720384,7.028377428,7.122930755,7.134884767
biomassPrice-85,4.5,4.409569974,4.380500671,4.359487567,4.404022181,4.429637407,4.430339058,4.437358612,4.454285933,4.526077692,4.590364716,4.694454909,4.821933526,5.028710745,5.183467198,5.199468137,5.334282133,5.378926615,5.237453895,5.373471274,5.455476189,5.395212048,5.399440148,5.38118539,5.343354014,5.367545959,5.586956606,5.712225081,5.883273326,5.914113991,5.925927878,5.89039771,5.86298448,5.977675198,5.853910728,5.920555534,6.014114892,6.020749765,6.250688747,6.334164005,6.26245939,6.180658556,6.34305673,6.478690404,6.578780656,6.789171478,6.86701389,7.014019056,7.257967751,7.536369114
biomassPrice-86,4.5,4.565405055,4.69055149,4.750323081,4.841758928,4.833909114,4.916953671,4.928282103,4.826083406,4.74491932,4.799018651,4.825609784,4.899541222,4.972301932,5.027235106,5.010922904,5.090509692,5.092273095,5.223996313,5.324396342,5.298016725,5.253896272,5.468044304,5.580896898,5.741097525,5.721146879,5.719902043,5.794497803,5.949193853,5.919623591,5.823404534,5.950154717,6.124214606,6.263356226,6.37519648,6.542884474,6.520811845,6.524143534,6.56584576,6.57997623,6.670285898,6.631425976,6.689892333,6.739340947,6.808650463,6.966613528,7.162197426,7.271746204,7.290839426,7.356143779
biomassPrice-87,4.5,4.433974147,4.550987019,4.644070995,4.688823613,4.77606094,4.897898455,4.982780151,4.894380523,4.934752747,4.876833984,4.892894556,4.842050272,4.940281908,5.025552829,5.011981031,5.098753245,5.139230229,5.185090703,5.266334376,5.240306314,5.298576894,5.41674106,5.475748662,5.671744377,5.837077539,5.945468514,5.8133132,5.743353659,5.840647629,5.997357514,6.002628487,6.066510572,6.115464382,6.24692316,6.299643695,6.34380821,6.40860247,6.548455049,6.825916804,6.945649854,6.846988232,6.669815936,6.642086787,6.675403522,6.791373933,6.867271378,6.95522536,7.116697417,7.255026347
biomassPrice-88,4.5,4.601742475,4.629699385,4.623603928,4.749296454,4.928944201,4.989706396,5.002695237,5.114785948,5.18875618,5.324361011,5.392676933,5.492121872,5.524583306,5.584122519,5.742781626,5.928813388,6.214652923,6.311231476,6.190394051,6.06477118,6.174549079,6.290236184,6.12099641,6.214864289,6.174365201,6.188846452,6.293163859,6.557985198,6.602235406,6.806039768,6.784530845,6.936955767,6.99089313,7.016694324,7.092350064,7.106733883,7.11566946,7.043321129,7.138764478,7.146312895,7.181505752,7.2259864,7.127016649,7.010873437,7.071829939,7.122592552,7.039855393,7.291480699,7.516909362
